Category,project,snapshot_id,FileId,total_debt,total_effort,bug_inducing,bug_fixing,inducing_loc,fixing_loc,total_loc,sonar_loc,is_inducing,is_debt,ERROR,CODE_SMELL,is_erroneous,is_smelly,MAJOR,CRITICAL,MINOR,BLOCKER,wcag2_a,pitfall,based_on_misra,es2015,clumsy,html5,user_experience,bad_practice,unused,cwe,python3,suspicious,finding,psr2,duplicate,obsolete,error_handling,lock_in,accessibility,brain_overload,convention,unpredictable,design,api_design,redundant,confusing
Cryptography,theQRL/QRL,13,4177,0,0,2,0,4,0,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4178,0,0,2,0,10,0,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4180,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4181,0,0,1,0,2,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6232,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6236,108,684,0,0,0,0,520,34776,0,1,0,108,0,1,0,0,12,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,48,0,0,36,0,0,0
Cryptography,theQRL/QRL,13,94,0,0,2,0,68,0,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6238,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6239,240,1524,0,0,0,0,1822,359760,0,1,0,240,0,1,0,12,0,0,0,0,0,0,12,0,0,0,12,0,0,24,0,0,0,0,0,0,0,72,60,0,60,0,0,0
Cryptography,theQRL/QRL,13,3276,16,200,34,9,596,37,782,2621,1,1,0,16,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0
Cryptography,theQRL/QRL,13,3277,4,40,72,33,2671,595,3177,750,1,1,0,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,3283,0,0,1,0,13,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4232,0,0,3,0,52,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,172,0,0,2,1,787,779,1566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2231,0,0,6,2,45447,3505,47966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,192,0,0,1,0,821,0,1642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6959,22,440,0,0,0,0,44,660,0,1,0,22,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,7368,80,950,3,1,491,4,497,27520,1,1,0,80,0,1,10,0,0,0,0,0,0,0,20,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
Cryptography,theQRL/QRL,13,4310,0,0,19,4,2914,1350,6090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4311,0,0,2,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4313,0,0,19,4,425,170,907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,7370,10,200,0,0,0,0,113,770,0,1,0,10,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4379,29,91,24,9,1822,32,8382,4136,1,1,0,29,0,1,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,1,0,0,0
Cryptography,theQRL/QRL,13,2337,0,0,3,1,32,6,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2338,0,0,4,0,80,0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6434,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2340,0,0,4,1,42,23,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6435,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6437,0,0,2,4,453,12,747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4413,75,0,4,0,31,0,116,1560,1,1,0,75,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
Cryptography,theQRL/QRL,13,321,34,528,5,1,203,2,158,2180,1,1,0,34,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Cryptography,theQRL/QRL,13,4423,0,0,3,0,51,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4424,0,0,4,0,105,0,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6480,22,44,5,3,229,23,249,2486,1,1,0,22,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
Cryptography,theQRL/QRL,13,6482,110,462,6,4,826,121,1029,48440,1,1,0,110,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,44,0,0,0
Cryptography,theQRL/QRL,13,4457,26,130,4,0,6,0,63,260,1,1,0,26,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4458,96,307,19,4,329,16,2343,21156,1,1,13,83,1,1,11,0,2,0,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,46,0,0,0,2,0
Cryptography,theQRL/QRL,13,4482,26,0,12,2,128,4,621,2078,1,1,0,26,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
Cryptography,theQRL/QRL,13,6530,123,340,8,6,369,54,471,27196,1,1,0,123,0,1,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,99,0,22,0,0,0
Cryptography,theQRL/QRL,13,6532,11,22,6,2,181,12,181,1031,1,1,0,11,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Cryptography,theQRL/QRL,13,394,9,31,25,8,484,33,726,399,1,1,1,8,1,1,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Cryptography,theQRL/QRL,13,6542,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6543,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6544,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6545,0,0,3,1,69,4,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6546,0,0,3,2,91,48,167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4499,0,0,8,2,1122,28,2162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4500,3,3,5,1,344,2,643,111,1,1,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cryptography,theQRL/QRL,13,412,0,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2460,0,0,5,2,33,22,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2461,26,52,4,1,41,36,88,680,1,1,0,26,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
Cryptography,theQRL/QRL,13,419,164,1240,17,5,204,28,790,6740,1,1,1,163,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0
Cryptography,theQRL/QRL,13,4524,25,0,1,0,0,0,36,125,1,1,0,25,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
Cryptography,theQRL/QRL,13,430,0,0,30,19,194,95,188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4526,13,0,2,0,0,0,36,91,1,1,0,13,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Cryptography,theQRL/QRL,13,435,46,144,54,24,2378,267,3499,14318,1,1,2,44,1,1,3,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,11,0,0,1,20,0,2,0,3,0
Cryptography,theQRL/QRL,13,436,338,976,103,44,3434,553,10358,83194,1,1,5,333,1,1,27,0,11,1,0,0,0,0,2,0,0,0,10,4,0,0,0,0,0,0,0,0,0,13,299,0,7,0,0,0
Cryptography,theQRL/QRL,13,441,24,246,35,15,423,124,671,3007,1,1,3,21,1,1,15,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0
Cryptography,theQRL/QRL,13,443,38,24,75,17,1169,188,3690,4137,1,1,0,38,0,1,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
Cryptography,theQRL/QRL,13,445,383,1120,53,25,861,374,1982,39672,1,1,0,383,0,1,54,0,1,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,3,0
Cryptography,theQRL/QRL,13,448,360,1016,184,96,9290,1821,22011,132964,1,1,1,359,1,1,27,1,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,64,0,0,5,259,0,4,0,3,0
Cryptography,theQRL/QRL,13,449,72,345,147,67,9660,1785,20450,40007,1,1,3,69,1,1,5,1,0,0,0,0,0,0,6,0,0,0,6,4,0,2,0,0,0,0,0,0,0,9,34,0,10,0,0,0
Cryptography,theQRL/QRL,13,451,50,313,66,34,4598,744,7674,17710,1,1,7,43,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,7,0,0,2,13,0,8,0,8,0
Cryptography,theQRL/QRL,13,6601,0,0,5,4,77,65,178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,463,44,535,22,4,78,10,457,2955,1,1,0,44,0,1,22,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,464,0,0,3,0,25,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2529,0,0,9,2,42,13,127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6659,22,55,7,3,192,29,229,1752,1,1,0,22,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Cryptography,theQRL/QRL,13,2564,0,0,10,1,76,2,179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6660,0,0,3,1,93,2,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,518,0,0,1,0,4,0,224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6661,4,20,5,2,184,13,205,352,1,1,0,4,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6662,8,44,5,2,210,10,226,848,1,1,0,8,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Cryptography,theQRL/QRL,13,6663,49,512,6,3,398,33,477,8865,1,1,0,49,0,1,11,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6664,32,50,5,3,527,91,592,7278,1,1,0,32,0,1,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
Cryptography,theQRL/QRL,13,6665,0,0,7,6,295,31,372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6666,19,40,5,2,287,4,304,2439,1,1,0,19,0,1,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Cryptography,theQRL/QRL,13,2573,107,838,105,18,30107,2590,64454,265253,1,1,0,107,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,49,0,4,0,0,24
Cryptography,theQRL/QRL,13,2574,2354,18369,35,2,1444,74,2788,1008162,1,1,0,2354,0,1,26,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,1425,0,26,0,0,651
Cryptography,theQRL/QRL,13,2575,0,0,108,19,2536,224,5237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4629,0,0,2,0,32,0,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2582,0,0,2,0,7,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2583,0,0,1,0,6,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,4630,13,65,2,1,28,13,60,126,1,1,0,13,0,1,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2585,0,0,5,1,31,4,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2590,485,1202,131,58,3039,413,6507,205894,1,1,0,485,0,1,26,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,387,0,8,0,0,0
Cryptography,theQRL/QRL,13,4638,2,4,30,9,1369,454,1660,263,1,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cryptography,theQRL/QRL,13,6690,0,0,7,3,272,153,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6691,0,0,2,2,75,75,148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6692,0,0,2,2,82,82,162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6693,22,143,4,2,209,140,233,2216,1,1,0,22,0,1,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Cryptography,theQRL/QRL,13,6694,70,140,4,2,183,74,198,4550,1,1,0,70,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0
Cryptography,theQRL/QRL,13,6695,61,647,4,2,1041,550,1077,26672,1,1,0,61,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
Cryptography,theQRL/QRL,13,6696,11,55,5,4,208,115,229,896,1,1,0,11,0,1,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6697,56,112,4,2,207,82,210,3808,1,1,0,56,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
Cryptography,theQRL/QRL,13,6698,11,110,5,3,530,287,612,2348,1,1,0,11,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Cryptography,theQRL/QRL,13,6699,0,0,5,3,670,274,700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6700,0,0,1,1,21,21,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6701,0,0,3,2,137,75,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6702,66,660,5,4,371,255,416,12354,1,1,0,66,0,1,11,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,6703,119,378,4,2,535,212,544,17731,1,1,0,119,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,7,0,0,0
Cryptography,theQRL/QRL,13,6704,0,0,5,3,415,369,419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2612,0,0,3,0,158,0,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,570,0,0,6,3,31,10,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2630,0,0,2,0,18,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptography,theQRL/QRL,13,2641,12,28,13,6,256,58,576,384,1,1,0,12,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
