Category,Project Names,Snapshots,Type,TDR
ToolKit,aiida-quantumespresso,450,code errors,0.24848495372380144
ToolKit,aiida-quantumespresso,450,code smells,3.0568337703380855
ToolKit,aiida-quantumespresso,540,code errors,0.21849776361112538
ToolKit,aiida-quantumespresso,540,code smells,3.062567477250527
ToolKit,aiida-quantumespresso,630,code errors,0.23456026394473659
ToolKit,aiida-quantumespresso,630,code smells,2.9874213836477987
ToolKit,aiida-quantumespresso,720,code errors,0.07446632467317557
ToolKit,aiida-quantumespresso,720,code smells,1.5449280158861491
ToolKit,aiida-quantumespresso,810,code errors,0.028271659232267387
ToolKit,aiida-quantumespresso,810,code smells,1.282119746183326
ToolKit,aiida-quantumespresso,900,code errors,0.004700426171972925
ToolKit,aiida-quantumespresso,900,code smells,1.286976685886187
ToolKit,aiida-quantumespresso,990,code errors,0.00986634392759419
ToolKit,aiida-quantumespresso,990,code smells,1.131077667859398
ToolKit,aiida-quantumespresso,1080,code errors,0.009546964701689177
ToolKit,aiida-quantumespresso,1080,code smells,1.1257780776231876
ToolKit,QGIS-visibility-analysis,0,code errors,0.0
ToolKit,QGIS-visibility-analysis,0,code smells,0.0
ToolKit,QGIS-visibility-analysis,90,code errors,0.0
ToolKit,QGIS-visibility-analysis,90,code smells,5.4369183040330915
ToolKit,QGIS-visibility-analysis,180,code errors,0.0
ToolKit,QGIS-visibility-analysis,180,code smells,2.722044728434505
ToolKit,QGIS-visibility-analysis,270,code errors,0.0
ToolKit,QGIS-visibility-analysis,270,code smells,3.168719055477974
ToolKit,QGIS-visibility-analysis,360,code errors,0.0
ToolKit,QGIS-visibility-analysis,360,code smells,3.2018209408194234
ToolKit,QGIS-visibility-analysis,450,code errors,0.0
ToolKit,QGIS-visibility-analysis,450,code smells,1.3108022741629817
ToolKit,QGIS-visibility-analysis,540,code errors,0.0
ToolKit,QGIS-visibility-analysis,540,code smells,1.3328431887406784
ToolKit,qucat,0,code errors,0.0
ToolKit,qucat,0,code smells,0.0
ToolKit,qucat,90,code errors,0.27906976744186046
ToolKit,qucat,90,code smells,7.186046511627907
ToolKit,qucat,180,code errors,0.40184625633461013
ToolKit,qucat,180,code smells,2.2190763959934334
ToolKit,qucat,270,code errors,0.36402071662614943
ToolKit,qucat,270,code smells,2.0585561779938697
ToolKit,qucat,360,code errors,0.23242601105314808
ToolKit,qucat,360,code smells,1.4038531067610145
ToolKit,qucat,450,code errors,0.23242601105314808
ToolKit,qucat,450,code smells,1.4038531067610145
ToolKit,quantum,0,code errors,0.0
ToolKit,quantum,0,code smells,3.1232414181204273
ToolKit,quantum,90,code errors,0.05636978579481398
ToolKit,quantum,90,code smells,1.507891770011274
ToolKit,quantum,180,code errors,0.05409304002884962
ToolKit,quantum,180,code smells,1.5119004688063469
