Category,Project,Snapshots,TDR_Bugs,TDR_Smells,Overral_debts,KLOC
None-Quantum,Open-PS2-Loader,900,0.8804108584005869,1.1051473143607367,0.2647363191251654,25.897
None-Quantum,Open-PS2-Loader,990,0.8804108584005869,1.1051473143607367,0.23359136502398603,25.897
None-Quantum,Open-PS2-Loader,1080,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1170,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1260,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1350,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1440,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1530,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1620,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1710,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1800,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1890,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,1980,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2070,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2160,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2250,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2340,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2430,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2520,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2610,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2700,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2790,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2880,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,2970,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,3060,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,3150,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,3240,0.0,0.0,0.0,25.897
None-Quantum,mui,0,0.0,0.0,0.0,0.001
None-Quantum,mui,90,0.7731626378119937,2.74701309050113,3.52016957682683,572.247
None-Quantum,mui,180,0.0,0.0,0.0,572.247
None-Quantum,mui,270,0.0,0.0,0.0,572.247
None-Quantum,mui,360,0.0,0.0,0.0,572.247
None-Quantum,mui,450,0.0,0.0,0.0,572.247
None-Quantum,mui,540,0.0,0.0,0.0,572.247
None-Quantum,mui,630,0.0,0.0,0.0,572.247
None-Quantum,mui,720,0.0,0.0,0.0,572.247
None-Quantum,mui,810,0.0,0.0,0.0,572.247
None-Quantum,mui,900,0.07493302680370723,0.2899686897301353,0.039419942670403656,623.757
None-Quantum,mui,990,0.07623351394254002,0.28976416256748844,0.03574362668101079,624.922
None-Quantum,mui,1080,0.08869026509790139,0.3303288695286486,0.037951006633289645,637.274
None-Quantum,mui,1170,0.0895935352115769,0.33065849366163386,0.03491525560669834,637.546
