Category,Project Names,Projects,Snapshots,TDR_Bugs,TDR_Smells,Overral_debts,KLOC
Quantum Algorithsm,qiskit-aqua,P7,720,0.06261458186433508,2.543082780989987,0.5246896927738385,70.91
Quantum Algorithsm,qiskit-aqua,P7,810,0.09704878483407124,2.4373226597946624,0.4349288644661071,72.953
Quantum Algorithsm,FermiLib,P8,0,0.0,0.0,0.0,0.001
Quantum Algorithsm,FermiLib,P8,90,0.24764150943396226,5.129716981132075,5.376301827471016,5.088
Quantum Algorithsm,thewalrus,P9,0,0.0,0.0,0.0,0.001
Quantum Algorithsm,thewalrus,P9,90,3.8363892806770097,2.31311706629055,6.146616541353383,2.127
Quantum Algorithsm,thewalrus,P9,180,1.687344913151365,2.2890818858560795,2.7613440551407233,4.836
Quantum Algorithsm,thewalrus,P9,270,1.2404986318029796,2.7455153542110065,1.9361984935755427,6.578
Quantum Algorithsm,thewalrus,P9,360,1.1508101371001247,2.6464478604071457,1.3206184077445455,7.221
Quantum Algorithsm,thewalrus,P9,450,1.0170714113969703,3.7977879297908155,1.3771878546129777,8.318
Quantum Algorithsm,thewalrus,P9,540,0.8598621595011486,2.8552674762061043,0.8884935377531264,9.141
Quantum Algorithsm,thewalrus,P9,630,1.048746064488112,2.7912278797090435,0.745683384985137,9.211
Quantum Algorithsm,OpenFermion,P10,0,1.7327243259171947,5.55179018712244,7.2845145130396345,6.787
Quantum Algorithsm,OpenFermion,P10,90,0.3716431207840143,4.205803741886216,4.001372174525765,47.142
Quantum Algorithsm,OpenFermion,P10,180,0.058590480441939624,1.0323084649294125,0.5446086988819968,53.763
Quantum Algorithsm,OpenFermion,P10,270,0.09258606094808126,1.0978061512415351,0.41059393172583275,56.704
Quantum Algorithsm,OpenFermion,P10,360,0.09055627425614489,1.1089262613195343,0.3127206335358478,57.975
Quantum Algorithsm,OpenFermion,P10,450,0.09462108942119171,1.1349416077060779,0.2566310590479173,58.655
Quantum Algorithsm,OpenFermion,P10,540,0.09430595911709233,1.1321812713462813,0.21237094595986195,58.851
Quantum Algorithsm,OpenFermion,P10,630,0.10370295426952651,1.1533791987049777,0.18675738574731762,59.304
Quantum Algorithsm,OpenFermion,P10,720,0.10323295397320979,1.180884278376473,0.16675567568745844,59.574
Quantum Algorithsm,OpenFermion,P10,810,0.10322429043790597,1.1848134409775257,0.14805125652571507,59.579
Quantum Algorithsm,OpenFermion,P10,900,0.08347358705684348,0.9121016341820946,0.12389993412273441,73.676
Quantum Algorithsm,OpenFermion,P10,990,0.00893704349361167,0.8864223139219277,0.11887601736776417,90.634
Quantum Annealing,sqaod,P1,0,0.0,0.0,0.0,0.001
Quantum Annealing,sqaod,P1,90,1.2422360248447204,26.438923395445133,27.662068965517243,1.449
Quantum Annealing,sqaod,P1,180,0.5075068724888983,10.771833368576866,8.63246480012947,4.729
Quantum Annealing,sqaod,P1,270,1.0509926041261193,11.099649669131958,5.516479632411416,5.138
Quantum Annealing,sqaod,P1,360,0.9081735620585267,11.24117053481332,4.184672420784336,5.946
Quantum Annealing,dwavebinarycsp,P2,0,0.0,0.0,0.0,0.001
Quantum Annealing,dwavebinarycsp,P2,90,5.660377358490567,2.1226415094339623,7.746478873239437,0.212
Quantum Annealing,dwavebinarycsp,P2,180,1.3611615245009074,5.7441016333938295,5.9543726235741445,1.102
Quantum Annealing,dwavebinarycsp,P2,270,0.746268656716418,3.373134328358209,2.490225563909774,2.01
Quantum Annealing,dwavebinarycsp,P2,360,0.7444168734491315,3.364764267990074,1.550561797752809,2.015
Quantum Annealing,dwavebinarycsp,P2,450,1.0154738878143132,3.4235976789168276,1.2392008639308856,2.068
Quantum Annealing,dwavebinarycsp,P2,540,1.0149830836152731,3.4219429676172064,0.9686609686609687,2.069
Quantum Annealing,dwavebinarycsp,P2,630,1.0179350460494425,3.431895298109549,0.7954939341421143,2.063
Quantum Annealing,dwavebinarycsp,P2,720,1.0542168674698795,3.403614457831325,0.6562222879101389,1.992
Quantum Annealing,qbsolv,P3,0,0.0,8.21656050955414,8.21656050955414,0.157
Quantum Annealing,qbsolv,P3,90,35.40284360189574,6.650868878357031,38.84241245136187,1.899
Quantum Annealing,qbsolv,P3,180,1.501547987616099,1.0061919504643964,1.2168252378567852,1.938
Quantum Annealing,qbsolv,P3,270,1.4608433734939759,0.9789156626506025,0.8118944203140661,1.992
Quantum Annealing,qbsolv,P3,360,1.3771888310459062,1.2352106010411736,0.6815656253858501,2.113
Quantum Annealing,qbsolv,P3,450,1.3379310344827586,1.1724137931034482,0.5314385828304458,2.175
Quantum Annealing,qbsolv,P3,540,1.2679738562091503,1.2549019607843137,0.46065717240830617,2.295
Quantum Annealing,qbsolv,P3,630,1.2674216027874565,1.2543554006968642,0.3895055499495459,2.296
Quantum Annealing,qbsolv,P3,720,1.2404092071611252,1.4194373401534528,0.362558828656092,2.346
Quantum Annealing,qbsolv,P3,810,1.4772727272727273,1.5277777777777777,0.3645274927247664,2.376
Quantum Annealing,qbsolv,P3,900,1.4772727272727273,1.5277777777777777,0.3250922005190548,2.376
Quantum Annealing,qbsolv,P3,990,1.4772727272727273,1.5277777777777777,0.29335634167385677,2.376
Quantum Annealing,qbsolv,P3,1080,1.4791403286978508,1.529709228824273,0.2672955974842767,2.373
Quantum Annealing,dwave-system,P4,0,0.0,15.940298507462687,15.940298507462687,1.34
Quantum Annealing,dwave-system,P4,90,0.48,6.9315,6.946110590440487,20.0
Quantum Annealing,dwave-system,P4,180,0.0,1.1216260314204467,0.5622677665864317,21.451
Quantum Annealing,dwave-system,P4,270,0.0,1.11564499675415,0.37385210621999165,21.566
Quantum Annealing,dwave-system,P4,360,0.0,0.012458471760797342,0.0031384765602296897,21.672
Quantum Annealing,dwave-system,P4,450,0.0798367781424643,0.22753481770602324,0.06382684780105917,22.546
Quantum Annealing,dwave-system,P4,540,0.051721908538425065,0.1991293478729365,0.04416585721223895,23.201
Quantum Annealing,dwave-system,P4,630,0.0,1.0368455074337428,0.1552448364638246,23.205
Quantum Annealing,dwave-system,P4,720,0.048159890837580765,0.7681502588594132,0.11306406963946236,24.917
Quantum Annealing,dwave-system,P4,810,0.04587506690113923,0.7890511506995947,0.1059906044958652,26.158
Quantum Annealing,dwave-system,P4,900,0.06805550304359334,0.8212030700593596,0.101159114857745,26.449
Quantum Annealing,dwave-system,P4,990,0.06735014592531617,0.8463668337948065,0.09420169655635321,26.726
Quantum Annealing,dwave-system,P4,1080,0.06616674018526687,0.876709307454786,0.08954911236406166,27.204
Quantum Annealing,dwave-system,P4,1170,0.07109782331279396,0.8750501330805411,0.08267964901772117,27.427
Quantum Annealing,dwave-system,P4,1260,0.08104603414739572,0.9087961962394641,0.08043931339718521,27.762
Quantum Annealing,dimod,P5,0,0.3191489361702128,13.085106382978724,13.404255319148936,0.094
Quantum Annealing,dimod,P5,90,0.18568186507117804,4.5110377553125645,4.681587606251714,29.082
Quantum Annealing,dimod,P5,180,0.0,0.11834519033008531,0.059658366618509394,29.659
Quantum Annealing,dimod,P5,270,0.05394066526820498,0.6400958945160323,0.25117943712380025,33.37
Quantum Annealing,dimod,P5,360,0.04438789098333974,0.6986654040777676,0.19928887760123176,33.793
Quantum Annealing,dimod,P5,450,0.25141602126921747,0.6276731013755634,0.1894123360854784,34.604
Quantum Annealing,dimod,P5,540,0.03376287209498621,0.5697484666028924,0.10935843054082714,35.542
Quantum Annealing,dimod,P5,630,0.031294007197621654,0.8292911907369739,0.1407309480148407,38.346
Quantum Annealing,dimod,P5,720,0.046146746654360866,0.8437163513305646,0.12691227659636706,39.006
Quantum Annealing,dimod,P5,810,0.04579803068468056,0.8533699717578811,0.11297990083088501,39.303
Quantum Annealing,dimod,P5,900,0.04546602677443799,0.9017428643596868,0.10641648859640908,39.59
Quantum Annealing,dimod,P5,990,0.04328067517853278,1.1014931832936594,0.12084431110366568,41.589
Quantum Annealing,dimod,P5,1080,0.042843881655678005,1.0675267179206436,0.10699762151053577,42.013
Quantum Annealing,penaltymodel,P6,0,0.0,0.0,0.0,0.001
Quantum Annealing,penaltymodel,P6,90,1.864360983517968,4.604161037557416,6.46677471636953,3.701
Quantum Annealing,penaltymodel,P6,180,0.4456824512534819,1.13091922005571,0.9343017497523936,5.385
Quantum Annealing,penaltymodel,P6,270,0.634668782229274,1.3090043633478778,0.8828828828828829,7.563
Quantum Annealing,penaltymodel,P6,360,0.6337470293108001,1.3071032479535252,0.6068361955085865,7.574
Quantum Annealing,penaltymodel,P6,450,0.6258148631029987,1.361147327249022,0.47783282122029225,7.67
Quantum Annealing,penaltymodel,P6,540,0.8858646809603287,1.4481961740916678,0.458130685684046,7.789
Quantum Annealing,penaltymodel,P6,630,0.8858646809603287,1.4481961740916678,0.38296258847320525,7.789
Quantum Annealing,penaltymodel,P6,720,0.8846153846153846,1.45,0.3294615718627876,7.8
Quantum Annealing,penaltymodel,P6,810,0.8733071763067967,1.4390583470446778,0.28920583160527435,7.901
Quantum Annealing,penaltymodel,P6,900,0.8733071763067967,1.4390583470446778,0.25705602611362804,7.901
Quantum Annealing,sqaod,P1,0,0.0,0.0,0.0,0.001
Quantum Annealing,sqaod,P1,90,1.2422360248447204,26.438923395445133,27.662068965517243,1.449
Quantum Annealing,sqaod,P1,180,0.5075068724888983,10.771833368576866,8.63246480012947,4.729
Quantum Annealing,sqaod,P1,270,1.0509926041261193,11.099649669131958,5.516479632411416,5.138
Quantum Annealing,sqaod,P1,360,0.9081735620585267,11.24117053481332,4.184672420784336,5.946
Quantum Annealing,dwavebinarycsp,P2,0,0.0,0.0,0.0,0.001
Quantum Annealing,dwavebinarycsp,P2,90,5.660377358490567,2.1226415094339623,7.746478873239437,0.212
Quantum Annealing,dwavebinarycsp,P2,180,1.3611615245009074,5.7441016333938295,5.9543726235741445,1.102
Quantum Annealing,dwavebinarycsp,P2,270,0.746268656716418,3.373134328358209,2.490225563909774,2.01
Quantum Annealing,dwavebinarycsp,P2,360,0.7444168734491315,3.364764267990074,1.550561797752809,2.015
Quantum Annealing,dwavebinarycsp,P2,450,1.0154738878143132,3.4235976789168276,1.2392008639308856,2.068
Quantum Annealing,dwavebinarycsp,P2,540,1.0149830836152731,3.4219429676172064,0.9686609686609687,2.069
Quantum Annealing,dwavebinarycsp,P2,630,1.0179350460494425,3.431895298109549,0.7954939341421143,2.063
Quantum Annealing,dwavebinarycsp,P2,720,1.0542168674698795,3.403614457831325,0.6562222879101389,1.992
Quantum Annealing,qbsolv,P3,0,0.0,8.21656050955414,8.21656050955414,0.157
Quantum Annealing,qbsolv,P3,90,35.40284360189574,6.650868878357031,38.84241245136187,1.899
Quantum Annealing,qbsolv,P3,180,1.501547987616099,1.0061919504643964,1.2168252378567852,1.938
Quantum Annealing,qbsolv,P3,270,1.4608433734939759,0.9789156626506025,0.8118944203140661,1.992
Quantum Annealing,qbsolv,P3,360,1.3771888310459062,1.2352106010411736,0.6815656253858501,2.113
Quantum Annealing,qbsolv,P3,450,1.3379310344827586,1.1724137931034482,0.5314385828304458,2.175
Quantum Annealing,qbsolv,P3,540,1.2679738562091503,1.2549019607843137,0.46065717240830617,2.295
Quantum Annealing,qbsolv,P3,630,1.2674216027874565,1.2543554006968642,0.3895055499495459,2.296
Quantum Annealing,qbsolv,P3,720,1.2404092071611252,1.4194373401534528,0.362558828656092,2.346
Quantum Annealing,qbsolv,P3,810,1.4772727272727273,1.5277777777777777,0.3645274927247664,2.376
Quantum Annealing,qbsolv,P3,900,1.4772727272727273,1.5277777777777777,0.3250922005190548,2.376
Quantum Annealing,qbsolv,P3,990,1.4772727272727273,1.5277777777777777,0.29335634167385677,2.376
Quantum Annealing,qbsolv,P3,1080,1.4791403286978508,1.529709228824273,0.2672955974842767,2.373
Quantum Annealing,dwave-system,P4,0,0.0,15.940298507462687,15.940298507462687,1.34
Quantum Annealing,dwave-system,P4,90,0.48,6.9315,6.946110590440487,20.0
Quantum Annealing,dwave-system,P4,180,0.0,1.1216260314204467,0.5622677665864317,21.451
Quantum Annealing,dwave-system,P4,270,0.0,1.11564499675415,0.37385210621999165,21.566
Quantum Annealing,dwave-system,P4,360,0.0,0.012458471760797342,0.0031384765602296897,21.672
Quantum Annealing,dwave-system,P4,450,0.0798367781424643,0.22753481770602324,0.06382684780105917,22.546
Quantum Annealing,dwave-system,P4,540,0.051721908538425065,0.1991293478729365,0.04416585721223895,23.201
Quantum Annealing,dwave-system,P4,630,0.0,1.0368455074337428,0.1552448364638246,23.205
Quantum Annealing,dwave-system,P4,720,0.048159890837580765,0.7681502588594132,0.11306406963946236,24.917
Quantum Annealing,dwave-system,P4,810,0.04587506690113923,0.7890511506995947,0.1059906044958652,26.158
Quantum Annealing,dwave-system,P4,900,0.06805550304359334,0.8212030700593596,0.101159114857745,26.449
Quantum Annealing,dwave-system,P4,990,0.06735014592531617,0.8463668337948065,0.09420169655635321,26.726
Quantum Annealing,dwave-system,P4,1080,0.06616674018526687,0.876709307454786,0.08954911236406166,27.204
Quantum Annealing,dwave-system,P4,1170,0.07109782331279396,0.8750501330805411,0.08267964901772117,27.427
Quantum Annealing,dwave-system,P4,1260,0.08104603414739572,0.9087961962394641,0.08043931339718521,27.762
Quantum Annealing,dimod,P5,0,0.3191489361702128,13.085106382978724,13.404255319148936,0.094
Quantum Annealing,dimod,P5,90,0.18568186507117804,4.5110377553125645,4.681587606251714,29.082
Quantum Annealing,dimod,P5,180,0.0,0.11834519033008531,0.059658366618509394,29.659
Quantum Annealing,dimod,P5,270,0.05394066526820498,0.6400958945160323,0.25117943712380025,33.37
Quantum Annealing,dimod,P5,360,0.04438789098333974,0.6986654040777676,0.19928887760123176,33.793
Quantum Annealing,dimod,P5,450,0.25141602126921747,0.6276731013755634,0.1894123360854784,34.604
Quantum Annealing,dimod,P5,540,0.03376287209498621,0.5697484666028924,0.10935843054082714,35.542
Quantum Annealing,dimod,P5,630,0.031294007197621654,0.8292911907369739,0.1407309480148407,38.346
Quantum Annealing,dimod,P5,720,0.046146746654360866,0.8437163513305646,0.12691227659636706,39.006
Quantum Annealing,dimod,P5,810,0.04579803068468056,0.8533699717578811,0.11297990083088501,39.303
Quantum Annealing,dimod,P5,900,0.04546602677443799,0.9017428643596868,0.10641648859640908,39.59
Quantum Annealing,dimod,P5,990,0.04328067517853278,1.1014931832936594,0.12084431110366568,41.589
Quantum Annealing,dimod,P5,1080,0.042843881655678005,1.0675267179206436,0.10699762151053577,42.013
Quantum Annealing,penaltymodel,P6,0,0.0,0.0,0.0,0.001
Quantum Annealing,penaltymodel,P6,90,1.864360983517968,4.604161037557416,6.46677471636953,3.701
Quantum Annealing,penaltymodel,P6,180,0.4456824512534819,1.13091922005571,0.9343017497523936,5.385
Quantum Annealing,penaltymodel,P6,270,0.634668782229274,1.3090043633478778,0.8828828828828829,7.563
Quantum Annealing,penaltymodel,P6,360,0.6337470293108001,1.3071032479535252,0.6068361955085865,7.574
Quantum Annealing,penaltymodel,P6,450,0.6258148631029987,1.361147327249022,0.47783282122029225,7.67
Quantum Annealing,penaltymodel,P6,540,0.8858646809603287,1.4481961740916678,0.458130685684046,7.789
Quantum Annealing,penaltymodel,P6,630,0.8858646809603287,1.4481961740916678,0.38296258847320525,7.789
Quantum Annealing,penaltymodel,P6,720,0.8846153846153846,1.45,0.3294615718627876,7.8
Quantum Annealing,penaltymodel,P6,810,0.8733071763067967,1.4390583470446778,0.28920583160527435,7.901
Quantum Annealing,penaltymodel,P6,900,0.8733071763067967,1.4390583470446778,0.25705602611362804,7.901
Compiler,pyzx,P1,0,0.0,6.857142857142857,6.857142857142857,0.035
Compiler,pyzx,P1,90,0.73520050922979,12.145130490133674,12.738432483474977,3.142
Compiler,pyzx,P1,180,0.2738810955243821,10.374081496325985,7.865778435726623,8.982
Compiler,pyzx,P1,270,0.25943893693313647,10.402868593123813,4.671687999630331,9.482
Compiler,pyzx,P1,360,0.2616990053807272,9.964128485243762,3.699236145928569,12.266
Compiler,pyzx,P1,450,0.22902565716984102,10.143239414449866,2.8273228498487546,12.706
Compiler,pyzx,P1,540,0.24462734339277548,10.226337448559672,2.3001590357411903,13.122
Compiler,pyzx,P1,630,0.12199921290830382,8.05391578118851,1.662421146690495,15.246
Compiler,pyzx,P1,720,0.17477203647416414,8.379559270516717,1.488217862139623,15.792
Compiler,OpenQL,P2,0,0.0,0.0,0.0,0.001
Compiler,OpenQL,P2,90,5.203570798681301,24.126090436717362,29.329263329263327,73.709
Compiler,OpenQL,P2,180,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,270,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,360,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,450,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,540,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,630,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,720,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,810,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,900,1.1215748925301914,5.261974081119998,0.8006987244982038,95.143
Compiler,OpenQL,P2,990,0.915344959212208,4.297000317381347,0.6943746114747504,116.579
Compiler,OpenQL,P2,1080,0.9099050689593409,4.303114045188199,0.6159035095586524,117.243
Compiler,OpenQL,P2,1170,0.5348157014135317,2.290730704068645,0.3017319750203873,118.639
Compiler,OpenQL,P2,1260,0.0,0.0,0.0,118.639
Compiler,qsharp-compiler,P3,0,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,90,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,180,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,270,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,360,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,450,0.0,0.0,0.0,0.001
Compiler,pyzx,P1,0,0.0,6.857142857142857,6.857142857142857,0.035
Compiler,pyzx,P1,90,0.73520050922979,12.145130490133674,12.738432483474977,3.142
Compiler,pyzx,P1,180,0.2738810955243821,10.374081496325985,7.865778435726623,8.982
Compiler,pyzx,P1,270,0.25943893693313647,10.402868593123813,4.671687999630331,9.482
Compiler,pyzx,P1,360,0.2616990053807272,9.964128485243762,3.699236145928569,12.266
Compiler,pyzx,P1,450,0.22902565716984102,10.143239414449866,2.8273228498487546,12.706
Compiler,pyzx,P1,540,0.24462734339277548,10.226337448559672,2.3001590357411903,13.122
Compiler,pyzx,P1,630,0.12199921290830382,8.05391578118851,1.662421146690495,15.246
Compiler,pyzx,P1,720,0.17477203647416414,8.379559270516717,1.488217862139623,15.792
Compiler,OpenQL,P2,0,0.0,0.0,0.0,0.001
Compiler,OpenQL,P2,90,5.203570798681301,24.126090436717362,29.329263329263327,73.709
Compiler,OpenQL,P2,180,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,270,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,360,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,450,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,540,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,630,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,720,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,810,0.0,0.0,0.0,73.709
Compiler,OpenQL,P2,900,1.1215748925301914,5.261974081119998,0.8006987244982038,95.143
Compiler,OpenQL,P2,990,0.915344959212208,4.297000317381347,0.6943746114747504,116.579
Compiler,OpenQL,P2,1080,0.9099050689593409,4.303114045188199,0.6159035095586524,117.243
Compiler,OpenQL,P2,1170,0.5348157014135317,2.290730704068645,0.3017319750203873,118.639
Compiler,OpenQL,P2,1260,0.0,0.0,0.0,118.639
Compiler,qsharp-compiler,P3,0,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,90,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,180,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,270,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,360,0.0,0.0,0.0,0.001
Compiler,qsharp-compiler,P3,450,0.0,0.0,0.0,0.001
Assembly,pyqgl2,P1,0,0.0,0.0,0.0,0.001
Assembly,pyqgl2,P1,90,2.4469005925827285,14.120114521605965,16.5659121171771,15.019
Assembly,pyqgl2,P1,180,0.4540525887774465,5.978584982380049,3.8321580448942245,22.134
Assembly,pyqgl2,P1,270,0.4934210526315789,8.117647058823529,3.532241165825317,25.84
Assembly,pyqgl2,P1,360,0.8458646616541353,7.739175525019444,2.8225892381459774,30.856
Assembly,pyqgl2,P1,450,0.8443596130827214,7.751609459415742,2.1297520859884096,30.911
Assembly,pyqgl2,P1,540,0.799138008440334,6.232378557959953,1.4852818450800394,33.411
Assembly,pyqgl2,P1,630,0.8061594202898551,5.953804347826087,1.1704096355310207,33.12
Assembly,pyqgl2,P1,720,0.8061594202898551,5.395833333333333,0.9153253836693225,33.12
Assembly,pyqgl2,P1,810,0.0,0.0,0.0,33.12
Assembly,pyqgl2,P1,900,0.8771929824561403,5.578947368421052,0.7401066430140575,33.345
Assembly,blackbird,P2,0,0.0,0.0,0.0,0.001
Assembly,blackbird,P2,90,1.8854748603351956,3.1075418994413404,4.99185478240633,4.296
Assembly,blackbird,P2,180,0.7436650752846126,2.2199779654792504,2.1252222002765158,10.892
Assembly,blackbird,P2,270,0.7171949707809456,2.326899238533735,1.2981912925272816,11.294
Assembly,blackbird,P2,360,0.7214750155874232,2.209851251447404,0.8727128082736675,11.227
Assembly,blackbird,P2,450,0.6860918177198035,2.2564797560562426,0.701591404798449,11.806
Assembly,qubiter,P3,0,1.131008482563619,8.086710650329877,9.217719132893496,1.061
Assembly,qubiter,P3,90,1.2156552678394938,1.7226724649140146,2.887856368081076,60.708
Assembly,qubiter,P3,180,0.054188081906106834,0.144829964367231,0.09880327387745785,60.899
Assembly,qubiter,P3,270,0.08262856031884903,0.23719257315057837,0.10705569716362058,61.722
Assembly,qubiter,P3,360,0.5554238011668169,0.43210169330740406,0.2522219844208707,63.249
Assembly,qubiter,P3,450,0.5434966021874856,0.49057356302443667,0.21548582607694963,65.189
Assembly,qubiter,P3,540,0.5723839496459481,0.6046117533135629,0.20529399345508287,66.092
Assembly,qubiter,P3,630,0.6014891453860416,0.6535195263441181,0.18828902387596344,66.884
Assembly,qubiter,P3,720,0.6864755609979198,0.7816349714521769,0.19375565875171588,67.781
Assembly,qubiter,P3,810,0.8381784333381068,1.001002434483746,0.22013489540035824,69.83
Assembly,qubiter,P3,900,0.5497376075107413,0.7467074226273559,0.233623453962437,128.243
Assembly,qmasm,P4,0,0.0,0.0,0.0,0.001
Assembly,qmasm,P4,90,0.4298450435151772,5.957333899384419,6.386840010612895,18.844
Assembly,qmasm,P4,180,0.0,0.5339379754242247,0.27825070515589667,20.508
Assembly,qmasm,P4,270,0.04325467390781949,0.591147210073533,0.21941489361702127,20.807
Assembly,qmasm,P4,360,0.04228131166024617,0.4805975758714648,0.13665496156962895,21.286
Assembly,qmasm,P4,450,0.05601194921583271,0.568521284540702,0.1300670749489647,21.424
Assembly,qmasm,P4,540,0.05601194921583271,0.568521284540702,0.10764799588073438,21.424
Assembly,qmasm,P4,630,0.05406866720735334,0.7312787239794539,0.11898585549669598,22.194
Assembly,qmasm,P4,720,0.040313549832026875,0.7767077267637178,0.1080485507632706,22.325
Assembly,qmasm,P4,810,0.03986534372785259,0.8385010630758327,0.10361097032744829,22.576
Assembly,qmasm,P4,900,0.03934254240251792,0.9560237803811855,0.10627027279303665,22.876
Assembly,qmasm,P4,990,0.034638032559750606,0.803602355386214,0.09065632180080582,25.983
Assembly,qmasm,P4,1080,0.11875202418223038,1.1151894634567634,0.127930099202722,27.789
Assembly,qmasm,P4,1170,0.08619141677141319,1.1528101993176512,0.11660053670044139,27.845
Assembly,pyqgl2,P1,0,0.0,0.0,0.0,0.001
Assembly,pyqgl2,P1,90,2.4469005925827285,14.120114521605965,16.5659121171771,15.019
Assembly,pyqgl2,P1,180,0.4540525887774465,5.978584982380049,3.8321580448942245,22.134
Assembly,pyqgl2,P1,270,0.4934210526315789,8.117647058823529,3.532241165825317,25.84
Assembly,pyqgl2,P1,360,0.8458646616541353,7.739175525019444,2.8225892381459774,30.856
Assembly,pyqgl2,P1,450,0.8443596130827214,7.751609459415742,2.1297520859884096,30.911
Assembly,pyqgl2,P1,540,0.799138008440334,6.232378557959953,1.4852818450800394,33.411
Assembly,pyqgl2,P1,630,0.8061594202898551,5.953804347826087,1.1704096355310207,33.12
Assembly,pyqgl2,P1,720,0.8061594202898551,5.395833333333333,0.9153253836693225,33.12
Assembly,pyqgl2,P1,810,0.0,0.0,0.0,33.12
Assembly,pyqgl2,P1,900,0.8771929824561403,5.578947368421052,0.7401066430140575,33.345
Assembly,blackbird,P2,0,0.0,0.0,0.0,0.001
Assembly,blackbird,P2,90,1.8854748603351956,3.1075418994413404,4.99185478240633,4.296
Assembly,blackbird,P2,180,0.7436650752846126,2.2199779654792504,2.1252222002765158,10.892
Assembly,blackbird,P2,270,0.7171949707809456,2.326899238533735,1.2981912925272816,11.294
Assembly,blackbird,P2,360,0.7214750155874232,2.209851251447404,0.8727128082736675,11.227
Assembly,blackbird,P2,450,0.6860918177198035,2.2564797560562426,0.701591404798449,11.806
Assembly,qubiter,P3,0,1.131008482563619,8.086710650329877,9.217719132893496,1.061
Assembly,qubiter,P3,90,1.2156552678394938,1.7226724649140146,2.887856368081076,60.708
Assembly,qubiter,P3,180,0.054188081906106834,0.144829964367231,0.09880327387745785,60.899
Assembly,qubiter,P3,270,0.08262856031884903,0.23719257315057837,0.10705569716362058,61.722
Assembly,qubiter,P3,360,0.5554238011668169,0.43210169330740406,0.2522219844208707,63.249
Assembly,qubiter,P3,450,0.5434966021874856,0.49057356302443667,0.21548582607694963,65.189
Assembly,qubiter,P3,540,0.5723839496459481,0.6046117533135629,0.20529399345508287,66.092
Assembly,qubiter,P3,630,0.6014891453860416,0.6535195263441181,0.18828902387596344,66.884
Assembly,qubiter,P3,720,0.6864755609979198,0.7816349714521769,0.19375565875171588,67.781
Assembly,qubiter,P3,810,0.8381784333381068,1.001002434483746,0.22013489540035824,69.83
Assembly,qubiter,P3,900,0.5497376075107413,0.7467074226273559,0.233623453962437,128.243
Assembly,qmasm,P4,0,0.0,0.0,0.0,0.001
Assembly,qmasm,P4,90,0.4298450435151772,5.957333899384419,6.386840010612895,18.844
Assembly,qmasm,P4,180,0.0,0.5339379754242247,0.27825070515589667,20.508
Assembly,qmasm,P4,270,0.04325467390781949,0.591147210073533,0.21941489361702127,20.807
Assembly,qmasm,P4,360,0.04228131166024617,0.4805975758714648,0.13665496156962895,21.286
Assembly,qmasm,P4,450,0.05601194921583271,0.568521284540702,0.1300670749489647,21.424
Assembly,qmasm,P4,540,0.05601194921583271,0.568521284540702,0.10764799588073438,21.424
Assembly,qmasm,P4,630,0.05406866720735334,0.7312787239794539,0.11898585549669598,22.194
Assembly,qmasm,P4,720,0.040313549832026875,0.7767077267637178,0.1080485507632706,22.325
Assembly,qmasm,P4,810,0.03986534372785259,0.8385010630758327,0.10361097032744829,22.576
Assembly,qmasm,P4,900,0.03934254240251792,0.9560237803811855,0.10627027279303665,22.876
Assembly,qmasm,P4,990,0.034638032559750606,0.803602355386214,0.09065632180080582,25.983
Assembly,qmasm,P4,1080,0.11875202418223038,1.1151894634567634,0.127930099202722,27.789
Assembly,qmasm,P4,1170,0.08619141677141319,1.1528101993176512,0.11660053670044139,27.845
Full-stack Library,qiskit-terra,P1,0,0.0,19.545454545454543,19.545454545454543,0.132
Full-stack Library,qiskit-terra,P1,90,0.41586174061041215,6.755577932347903,7.166262899141971,182.729
Full-stack Library,qiskit-terra,P1,180,0.03280612380977782,0.3223001626970368,0.1797605353121304,187.465
