Category,Project Names,Snapshots,Type,TDR
Quantum Annealing,sqaod,0,code errors,0.0
Quantum Annealing,sqaod,0,code smells,0.0
Quantum Annealing,sqaod,90,code errors,1.2422360248447204
Quantum Annealing,sqaod,90,code smells,26.438923395445133
Quantum Annealing,sqaod,180,code errors,0.5075068724888983
Quantum Annealing,sqaod,180,code smells,10.771833368576866
Quantum Annealing,sqaod,270,code errors,1.0509926041261193
Quantum Annealing,sqaod,270,code smells,11.099649669131958
Quantum Annealing,sqaod,360,code errors,0.9081735620585267
Quantum Annealing,sqaod,360,code smells,11.24117053481332
Quantum Annealing,dwavebinarycsp,0,code errors,0.0
Quantum Annealing,dwavebinarycsp,0,code smells,0.0
Quantum Annealing,dwavebinarycsp,90,code errors,5.660377358490567
Quantum Annealing,dwavebinarycsp,90,code smells,2.1226415094339623
Quantum Annealing,dwavebinarycsp,180,code errors,1.3611615245009074
Quantum Annealing,dwavebinarycsp,180,code smells,5.7441016333938295
Quantum Annealing,dwavebinarycsp,270,code errors,0.746268656716418
Quantum Annealing,dwavebinarycsp,270,code smells,3.373134328358209
Quantum Annealing,dwavebinarycsp,360,code errors,0.7444168734491315
Quantum Annealing,dwavebinarycsp,360,code smells,3.364764267990074
Quantum Annealing,dwavebinarycsp,450,code errors,1.0154738878143132
Quantum Annealing,dwavebinarycsp,450,code smells,3.4235976789168276
Quantum Annealing,dwavebinarycsp,540,code errors,1.0149830836152731
Quantum Annealing,dwavebinarycsp,540,code smells,3.4219429676172064
Quantum Annealing,dwavebinarycsp,630,code errors,1.0179350460494425
Quantum Annealing,dwavebinarycsp,630,code smells,3.431895298109549
Quantum Annealing,dwavebinarycsp,720,code errors,1.0542168674698795
Quantum Annealing,dwavebinarycsp,720,code smells,3.403614457831325
Quantum Annealing,qbsolv,0,code errors,0.0
Quantum Annealing,qbsolv,0,code smells,8.21656050955414
Quantum Annealing,qbsolv,90,code errors,35.40284360189574
Quantum Annealing,qbsolv,90,code smells,6.650868878357031
Quantum Annealing,qbsolv,180,code errors,1.501547987616099
Quantum Annealing,qbsolv,180,code smells,1.0061919504643964
Quantum Annealing,qbsolv,270,code errors,1.4608433734939759
Quantum Annealing,qbsolv,270,code smells,0.9789156626506025
Quantum Annealing,qbsolv,360,code errors,1.3771888310459062
Quantum Annealing,qbsolv,360,code smells,1.2352106010411736
Quantum Annealing,qbsolv,450,code errors,1.3379310344827586
Quantum Annealing,qbsolv,450,code smells,1.1724137931034482
Quantum Annealing,qbsolv,540,code errors,1.2679738562091503
Quantum Annealing,qbsolv,540,code smells,1.2549019607843137
Quantum Annealing,qbsolv,630,code errors,1.2674216027874565
Quantum Annealing,qbsolv,630,code smells,1.2543554006968642
Quantum Annealing,qbsolv,720,code errors,1.2404092071611252
Quantum Annealing,qbsolv,720,code smells,1.4194373401534528
Quantum Annealing,qbsolv,810,code errors,1.4772727272727273
Quantum Annealing,qbsolv,810,code smells,1.5277777777777777
Quantum Annealing,qbsolv,900,code errors,1.4772727272727273
Quantum Annealing,qbsolv,900,code smells,1.5277777777777777
Quantum Annealing,qbsolv,990,code errors,1.4772727272727273
Quantum Annealing,qbsolv,990,code smells,1.5277777777777777
Quantum Annealing,qbsolv,1080,code errors,1.4791403286978508
Quantum Annealing,qbsolv,1080,code smells,1.529709228824273
Quantum Annealing,dwave-system,0,code errors,0.0
Quantum Annealing,dwave-system,0,code smells,15.940298507462687
